,kde_clusters,kde_clusters_at_cargo,graph_clusters,graph_clusters_at_cargo,potential_strength_r11_r11,potential_strength_cargo_r11,potential_strength_cargo_r11_avidity,kb_temperature_r11,iteration,output_path
620,2.0,1.0,2,2,0.011428571428571429,0.02857142857142857,0.04,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001405
621,4.0,2.0,4,4,0.022857142857142857,0.02857142857142857,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002393
622,3.0,2.0,5,5,0.011428571428571429,0.04,0.011428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001491
623,4.0,3.0,1,1,0.011428571428571429,0.03428571428571429,0.04,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001467
624,4.0,2.0,7,7,0.02857142857142857,0.03428571428571429,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002954
625,1.0,0.0,7,7,0.017142857142857144,0.0,0.02857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001580
626,3.0,1.0,7,7,0.02857142857142857,0.017142857142857144,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002787
627,,,20,20,0.005714285714285714,0.022857142857142857,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000798
628,3.0,2.0,6,6,0.022857142857142857,0.017142857142857144,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002250
629,1.0,0.0,33,33,0.022857142857142857,0.017142857142857144,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00002271
630,17.0,2.0,71,71,0.005714285714285714,0.0,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00000543
631,,,32,32,0.017142857142857144,0.005714285714285714,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00001631
632,3.0,1.0,8,8,0.017142857142857144,0.03428571428571429,0.017142857142857144,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001947
633,7.0,2.0,23,23,0.005714285714285714,0.0,0.011428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00000528
634,6.0,2.0,10,10,0.011428571428571429,0.0,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001049
635,,,23,23,0.005714285714285714,0.03428571428571429,0.02857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000940
636,1.0,0.0,10,10,0.011428571428571429,0.0,0.03428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001075
637,2.0,0.0,12,12,0.005714285714285714,0.022857142857142857,0.005714285714285714,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000779
638,,,30,30,0.005714285714285714,0.011428571428571429,0.04,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000701
639,,,102,102,0.0,0.017142857142857144,0.02857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000233
640,2.0,1.0,8,8,0.022857142857142857,0.03428571428571429,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002466
641,6.0,1.0,9,9,0.011428571428571429,0.017142857142857144,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001225
642,5.0,2.0,29,29,0.017142857142857144,0.005714285714285714,0.011428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00001616
643,11.0,1.0,23,23,0.005714285714285714,0.005714285714285714,0.011428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000598
644,5.0,2.0,11,11,0.022857142857142857,0.0,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002105
645,,,103,103,0.0,0.017142857142857144,0.03428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000241
646,3.0,2.0,7,7,0.011428571428571429,0.005714285714285714,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001098
647,,,53,53,0.005714285714285714,0.03428571428571429,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000956
648,3.0,2.0,7,7,0.011428571428571429,0.02857142857142857,0.0,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001345
649,,,31,31,0.022857142857142857,0.0,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002088
650,,,26,26,0.017142857142857144,0.0,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00001591
651,1.0,0.0,1,1,0.022857142857142857,0.03428571428571429,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002486
652,,,25,25,0.005714285714285714,0.04,0.0,0.01,50000,out/autophagy/explore_parameter_space_00000967
653,,,9,9,0.022857142857142857,0.02857142857142857,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002397
654,3.0,2.0,8,8,0.02857142857142857,0.011428571428571429,0.03428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002738
655,1.0,0.0,11,11,0.022857142857142857,0.022857142857142857,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002308
656,3.0,2.0,29,29,0.02857142857142857,0.02857142857142857,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002912
657,1.0,0.0,7,7,0.02857142857142857,0.022857142857142857,0.011428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002837
658,2.0,0.0,9,9,0.017142857142857144,0.011428571428571429,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001690
659,,,4,4,0.02857142857142857,0.011428571428571429,0.011428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002707
660,,,87,87,0.0,0.022857142857142857,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000266
661,5.0,1.0,9,9,0.017142857142857144,0.022857142857142857,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001849
662,5.0,1.0,6,6,0.022857142857142857,0.022857142857142857,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002329
663,,,8,8,0.011428571428571429,0.017142857142857144,0.04,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001275
664,1.0,0.0,40,40,0.011428571428571429,0.022857142857142857,0.0,0.01,50000,out/autophagy/explore_parameter_space_00001287
665,3.0,2.0,7,7,0.017142857142857144,0.022857142857142857,0.02857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001835
666,8.0,2.0,25,25,0.011428571428571429,0.0,0.04,0.0,50000,out/autophagy/explore_parameter_space_00001080
667,3.0,1.0,5,5,0.011428571428571429,0.022857142857142857,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001314
668,14.0,12.0,14,14,0.005714285714285714,0.02857142857142857,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00000863
669,,,24,24,0.005714285714285714,0.011428571428571429,0.02857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000684
670,4.0,2.0,9,9,0.005714285714285714,0.005714285714285714,0.03428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000625
671,2.0,1.0,3,3,0.017142857142857144,0.005714285714285714,0.005714285714285714,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001611
672,,,49,49,0.0,0.011428571428571429,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000190
673,,,43,43,0.0,0.022857142857142857,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00000271
674,1.0,0.0,12,12,0.022857142857142857,0.017142857142857144,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002286
675,4.0,1.0,89,89,0.0,0.005714285714285714,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000104
676,1.0,0.0,8,8,0.017142857142857144,0.0,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001578
677,7.0,2.0,20,20,0.011428571428571429,0.022857142857142857,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00001320
678,2.0,0.0,14,14,0.005714285714285714,0.005714285714285714,0.022857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000613
679,2.0,1.0,29,29,0.02857142857142857,0.03428571428571429,0.005714285714285714,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002958
680,3.0,0.0,14,14,0.005714285714285714,0.005714285714285714,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000606
681,8.0,2.0,31,31,0.005714285714285714,0.005714285714285714,0.04,0.0,50000,out/autophagy/explore_parameter_space_00000632
682,9.0,7.0,11,11,0.005714285714285714,0.04,0.0,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000965
683,4.0,2.0,26,26,0.02857142857142857,0.011428571428571429,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002728
684,1.0,0.0,6,6,0.017142857142857144,0.005714285714285714,0.04,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001658
685,,,17,17,0.005714285714285714,0.03428571428571429,0.03428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000949
686,4.0,2.0,31,31,0.02857142857142857,0.005714285714285714,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00002648
687,5.0,2.0,10,10,0.011428571428571429,0.04,0.0,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001473
688,7.0,2.0,19,19,0.02857142857142857,0.022857142857142857,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00002864
689,1.0,0.0,35,35,0.011428571428571429,0.0,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001070
690,4.0,3.0,3,3,0.011428571428571429,0.022857142857142857,0.04,0.01,50000,out/autophagy/explore_parameter_space_00001343
691,,,28,28,0.005714285714285714,0.02857142857142857,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000868
692,1.0,0.0,4,4,0.022857142857142857,0.04,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002532
693,8.0,2.0,23,23,0.017142857142857144,0.04,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00002008
694,1.0,0.0,6,6,0.017142857142857144,0.022857142857142857,0.005714285714285714,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001805
695,9.0,8.0,5,5,0.005714285714285714,0.03428571428571429,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000958
696,3.0,1.0,5,5,0.022857142857142857,0.011428571428571429,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002179
697,,,9,9,0.02857142857142857,0.017142857142857144,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002781
698,7.0,1.0,88,88,0.0,0.02857142857142857,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000352
699,2.0,1.0,5,5,0.02857142857142857,0.02857142857142857,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002915
700,,,56,56,0.0,0.04,0.005714285714285714,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000461
701,4.0,2.0,21,21,0.02857142857142857,0.02857142857142857,0.0,0.0,50000,out/autophagy/explore_parameter_space_00002880
702,,,47,47,0.005714285714285714,0.022857142857142857,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000828
703,,,48,48,0.0,0.022857142857142857,0.0,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000262
704,,,13,13,0.005714285714285714,0.04,0.0,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000966
705,4.0,2.0,6,6,0.022857142857142857,0.0,0.03428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002097
706,1.0,0.0,10,10,0.011428571428571429,0.03428571428571429,0.011428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001427
707,,,58,58,0.0,0.03428571428571429,0.02857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000429
708,,,5,5,0.011428571428571429,0.03428571428571429,0.03428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001459
709,4.0,2.0,25,25,0.022857142857142857,0.017142857142857144,0.011428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00002256
710,,,19,19,0.005714285714285714,0.005714285714285714,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000622
711,4.0,2.0,9,9,0.011428571428571429,0.04,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001498
712,2.0,1.0,10,10,0.005714285714285714,0.017142857142857144,0.017142857142857144,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000731
713,4.0,1.0,13,13,0.005714285714285714,0.005714285714285714,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000605
714,2.0,1.0,2,2,0.022857142857142857,0.02857142857142857,0.04,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002429
715,,,47,47,0.0,0.005714285714285714,0.02857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00000111
716,7.0,3.0,20,20,0.017142857142857144,0.005714285714285714,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00001615
717,4.0,2.0,4,4,0.02857142857142857,0.02857142857142857,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002905
718,2.0,1.0,6,6,0.017142857142857144,0.005714285714285714,0.0,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001606
719,5.0,2.0,23,23,0.022857142857142857,0.017142857142857144,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002272
720,1.0,0.0,15,15,0.017142857142857144,0.017142857142857144,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00001743
721,1.0,0.0,7,7,0.017142857142857144,0.0,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001565
722,6.0,5.0,18,18,0.005714285714285714,0.03428571428571429,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000938
723,1.0,0.0,18,18,0.022857142857142857,0.04,0.0,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002501
724,,,29,29,0.005714285714285714,0.017142857142857144,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000734
725,2.0,1.0,6,6,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002922
726,1.0,0.0,25,25,0.017142857142857144,0.017142857142857144,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00001751
727,,,16,16,0.005714285714285714,0.022857142857142857,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000814
728,2.0,1.0,91,91,0.0,0.03428571428571429,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00000432
729,2.0,1.0,7,7,0.011428571428571429,0.02857142857142857,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001370
730,1.0,0.0,13,13,0.017142857142857144,0.0,0.04,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001595
731,,,85,85,0.0,0.022857142857142857,0.017142857142857144,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000283
732,1.0,0.0,9,9,0.022857142857142857,0.011428571428571429,0.02857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002220
733,,,106,106,0.0,0.022857142857142857,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000282
734,,,66,66,0.0,0.017142857142857144,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000220
735,2.0,1.0,89,89,0.0,0.005714285714285714,0.011428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00000080
736,10.0,3.0,38,38,0.005714285714285714,0.02857142857142857,0.04,0.0,50000,out/autophagy/explore_parameter_space_00000888
737,,,21,21,0.02857142857142857,0.011428571428571429,0.022857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002726
738,1.0,0.0,5,5,0.017142857142857144,0.017142857142857144,0.04,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001789
739,,,7,7,0.017142857142857144,0.005714285714285714,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001626
740,,,102,102,0.0,0.005714285714285714,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000106
